time,place,magnitude,depth_km,latitude,longitude,lat_bin,lon_bin,cell_id
2004-12-26 04:26:03.630,"265 km NNW of Sabang, Indonesia",5.2,30.0,7.888,93.991,7.5,93.5,7.5_93.5
2004-12-26 04:21:29.810,"284 km WNW of Sabang, Indonesia",7.2,39.2,6.91,92.958,6.5,92.5,6.5_92.5
2004-12-26 04:17:56.810,"Nicobar Islands, India region",5.3,30.0,8.962,93.722,8.5,93.5,8.5_93.5
2004-12-26 04:12:35.650,"238 km WNW of Sabang, Indonesia",4.8,3.3,6.438,93.234,6.0,93.0,6.0_93.0
2004-12-26 04:10:12.710,"267 km W of Banda Aceh, Indonesia",5.4,36.4,5.482,92.918,5.0,92.5,5.0_92.5
2004-12-26 04:09:08.400,"Nicobar Islands, India region",4.9,30.0,8.158,93.819,8.0,93.5,8.0_93.5
2004-12-26 04:00:58.430,"168 km NW of Sabang, Indonesia",5.5,29.4,6.789,94.082,6.5,94.0,6.5_94.0
2004-12-26 03:54:44.770,"276 km WNW of Sabang, Indonesia",5.1,30.0,6.478,92.886,6.0,92.5,6.0_92.5
2004-12-26 03:51:12.360,"82 km SW of Banda Aceh, Indonesia",5.7,30.0,5.049,94.771,5.0,94.5,5.0_94.5
2004-12-26 03:50:22.180,"120 km W of Banda Aceh, Indonesia",5.3,48.9,5.51,94.248,5.5,94.0,5.5_94.0
2004-12-26 03:46:42.040,"238 km WNW of Sabang, Indonesia",5.0,46.9,6.722,93.33,6.5,93.0,6.5_93.0
2004-12-26 03:44:08.340,"195 km N of Bamboo Flat, India",5.2,22.2,13.465,92.736,13.0,92.5,13.0_92.5
2004-12-26 03:40:15.640,"110 km W of Banda Aceh, Indonesia",5.6,30.0,5.532,94.334,5.5,94.0,5.5_94.0
2004-12-26 03:22:57.480,"26 km WSW of Sabang, Indonesia",5.4,20.6,5.819,95.092,5.5,95.0,5.5_95.0
2004-12-26 03:17:52.380,"Nicobar Islands, India region",5.6,30.0,7.21,92.924,7.0,92.5,7.0_92.5
2004-12-26 03:14:13.840,"207 km NW of Sabang, Indonesia",5.4,30.0,7.439,94.264,7.0,94.0,7.0_94.0
2004-12-26 03:08:44.210,"228 km N of Bamboo Flat, India",5.9,30.0,13.745,93.009,13.5,93.0,13.5_93.0
2004-12-26 03:06:13.050,"Nicobar Islands, India region",5.1,27.1,8.192,92.456,8.0,92.0,8.0_92.0
2004-12-26 03:02:38.080,"Nicobar Islands, India region",5.5,30.0,8.615,92.326,8.5,92.0,8.5_92.0
2004-12-26 02:56:40.370,"Nicobar Islands, India region",4.9,30.0,8.606,92.285,8.5,92.0,8.5_92.0
2004-12-26 02:52:01.830,"89 km N of Bamboo Flat, India",5.8,30.0,12.504,92.604,12.5,92.5,12.5_92.5
2004-12-26 02:45:17.650,"Nicobar Islands, India region",5.2,30.0,8.463,92.607,8.0,92.5,8.0_92.5
2004-12-26 02:43:05.260,"Nicobar Islands, India region",4.9,30.0,9.22,94.005,9.0,94.0,9.0_94.0
2004-12-26 02:40:59.850,"Nicobar Islands, India region",5.4,30.0,7.484,92.432,7.0,92.0,7.0_92.0
2004-12-26 02:38:09.350,"Nicobar Islands, India region",5.6,33.2,8.493,92.353,8.0,92.0,8.0_92.0
2004-12-26 02:36:10.090,"58 km NNE of Bamboo Flat, India",5.8,38.5,12.183,92.936,12.0,92.5,12.0_92.5
2004-12-26 02:30:28.940,"264 km WNW of Sabang, Indonesia",5.1,15.4,6.717,93.077,6.5,93.0,6.5_93.0
2004-12-26 02:22:01.840,"Nicobar Islands, India region",5.7,15.5,8.868,92.467,8.5,92.0,8.5_92.0
2004-12-26 02:15:59.780,"72 km NNW of Bamboo Flat, India",5.7,26.8,12.321,92.499,12.0,92.0,12.0_92.0
2004-12-26 02:15:49.500,"78 km NW of Bamboo Flat, India",5.3,20.3,12.258,92.275,12.0,92.0,12.0_92.0
2004-12-26 02:15:23.570,"206 km W of Sabang, Indonesia",5.6,30.0,6.17,93.473,6.0,93.0,6.0_93.0
2004-12-26 02:00:40.030,"128 km NW of Sabang, Indonesia",6.0,30.0,6.848,94.667,6.5,94.5,6.5_94.5
2004-12-26 01:59:13.990,"Nicobar Islands, India region",5.3,30.0,8.389,92.454,8.0,92.0,8.0_92.0
2004-12-26 01:52:43.000,"157 km SSW of Port Blair, India",5.2,12.1,10.382,92.119,10.0,92.0,10.0_92.0
2004-12-26 01:48:52.070,"97 km W of Banda Aceh, Indonesia",5.7,51.8,5.429,94.465,5.0,94.0,5.0_94.0
2004-12-26 01:40:07.130,"239 km W of Sabang, Indonesia",5.3,30.0,5.838,93.152,5.5,93.0,5.5_93.0
2004-12-26 01:33:22.380,"272 km NW of Sabang, Indonesia",5.5,25.4,7.764,93.713,7.5,93.5,7.5_93.5
2004-12-26 01:30:15.740,"Nicobar Islands, India region",5.5,30.0,8.826,93.708,8.5,93.5,8.5_93.5
2004-12-26 01:29:52.940,"71 km E of Taunggyi, Myanmar",5.8,38.5,20.908,97.71,20.5,97.5,20.5_97.5
2004-12-26 01:25:48.760,"124 km W of Banda Aceh, Indonesia",6.1,30.0,5.499,94.213,5.0,94.0,5.0_94.0
2004-12-26 01:22:25.590,"224 km NW of Sabang, Indonesia",6.0,30.0,7.421,93.985,7.0,93.5,7.0_93.5
2004-12-26 01:21:20.660,"222 km WNW of Sabang, Indonesia",6.1,30.0,6.34,93.361,6.0,93.0,6.0_93.0
2004-12-21 20:11:56.730,"79 km NNW of P?r?n, Afghanistan",4.7,109.6,36.109,70.675,36.0,70.5,36.0_70.5
2004-12-20 06:12:44.550,"60 km S of Jurm, Afghanistan",3.8,164.6,36.331,70.963,36.0,70.5,36.0_70.5
2004-12-19 21:08:04.650,"181 km NE of Skardu, Pakistan",3.8,91.0,36.594,76.856,36.5,76.5,36.5_76.5
2004-12-18 04:55:38.870,"Hindu Kush region, Afghanistan",3.7,155.6,36.225,70.865,36.0,70.5,36.0_70.5
2004-12-17 03:17:14.670,"51 km SW of Ashk?sham, Afghanistan",3.8,180.7,36.419,71.058,36.0,71.0,36.0_71.0
2004-12-16 17:03:24.060,"61 km SSW of Ashk?sham, Afghanistan",3.8,176.1,36.208,71.188,36.0,71.0,36.0_71.0
2004-12-16 15:30:31.180,"29 km SSW of Ashk?sham, Afghanistan",4.8,89.0,36.425,71.458,36.0,71.0,36.0_71.0
2004-12-13 00:39:56.420,"5 km ENE of P?r?n, Afghanistan",3.5,10.0,35.443,70.973,35.0,70.5,35.0_70.5
2004-12-10 03:44:00.360,"Southern Qinghai, China",5.0,10.0,35.677,93.178,35.5,93.0,35.5_93.0
2004-12-09 08:49:00.240,"8 km NNW of Hail?k?ndi, India",5.4,34.7,24.757,92.539,24.5,92.5,24.5_92.5
2004-12-09 04:28:34.060,"160 km N of Nagqu, China",4.4,56.6,32.918,92.237,32.5,92.0,32.5_92.0
2004-12-08 21:55:07.930,"174 km NW of Nagqu, China",3.6,14.6,32.475,90.634,32.0,90.5,32.0_90.5
2004-12-07 01:57:50.960,"24 km SW of L?la, India",4.3,72.2,24.41,92.429,24.0,92.0,24.0_92.0
2004-12-06 09:05:49.470,"95 km NE of Nagqu, China",4.3,4.4,32.138,92.7,32.0,92.5,32.0_92.5
2004-12-06 06:52:25.990,"156 km NE of Nagqu, China",4.6,48.4,32.525,93.168,32.5,93.0,32.5_93.0
2004-12-05 23:35:38.800,western Xizang,4.0,30.8,34.366,86.244,34.0,86.0,34.0_86.0
2004-12-05 13:04:38.080,"21 km NNE of Burang, China",4.2,10.0,30.481,81.24,30.0,81.0,30.0_81.0
2004-12-05 02:36:19.830,"62 km N of P?r?n, Afghanistan",3.7,106.7,35.983,70.863,35.5,70.5,35.5_70.5
2004-12-04 11:55:50.240,"178 km W of Dawei, Myanmar",3.9,10.0,13.827,96.558,13.5,96.5,13.5_96.5
2004-12-04 10:57:20.120,"281 km W of Dawei, Myanmar",4.0,10.0,13.687,95.615,13.5,95.5,13.5_95.5
2004-12-04 03:39:38.660,"27 km S of Jurm, Afghanistan",4.3,244.1,36.621,70.859,36.5,70.5,36.5_70.5
2004-12-02 23:45:55.200,"187 km NE of Jumla, Nepal",4.2,40.7,30.607,83.373,30.5,83.0,30.5_83.0
2004-12-02 23:23:34.310,"84 km ESE of Murghob, Tajikistan",3.5,91.2,37.919,74.875,37.5,74.5,37.5_74.5
2004-12-01 19:35:35.990,"49 km S of Jurm, Afghanistan",4.4,217.5,36.42,70.808,36.0,70.5,36.0_70.5
2004-12-01 11:45:44.580,"96 km NE of Nagqu, China",4.4,37.0,32.135,92.73,32.0,92.5,32.0_92.5
2004-11-30 13:41:38.920,"9 km SSE of Ashk?sham, Afghanistan",3.7,172.1,36.6,71.561,36.5,71.5,36.5_71.5
2004-11-29 20:51:08.170,"Southern Qinghai, China",4.2,10.0,35.659,93.23,35.5,93.0,35.5_93.0
2004-11-29 10:24:59.930,"10 km W of Kayan, Myanmar",4.3,85.0,16.9,96.46,16.5,96.0,16.5_96.0
2004-11-29 07:48:32.150,"29 km NNE of Ishqoshim, Tajikistan",4.4,119.8,36.956,71.787,36.5,71.5,36.5_71.5
2004-11-28 21:17:56.740,"18 km NNE of Ri?si, India",3.9,37.9,33.241,74.895,33.0,74.5,33.0_74.5
2004-11-28 11:03:35.710,"37 km NNW of Khand?d, Afghanistan",4.0,181.5,37.277,72.224,37.0,72.0,37.0_72.0
2004-11-27 21:19:11.540,"7 km SSE of Ishqoshim, Tajikistan",4.0,128.6,36.662,71.629,36.5,71.5,36.5_71.5
2004-11-27 02:51:35.480,"25 km SSW of Khorugh, Tajikistan",3.8,110.0,37.287,71.422,37.0,71.0,37.0_71.0
2004-11-26 23:53:56.720,"15 km NW of N?han, India",3.7,42.1,30.676,77.2,30.5,77.0,30.5_77.0
2004-11-26 21:13:20.570,"109 km NE of Nagqu, China",4.1,10.0,32.238,92.793,32.0,92.5,32.0_92.5
2004-11-26 16:20:43.960,"Hindu Kush region, Afghanistan",3.9,193.9,36.607,70.967,36.5,70.5,36.5_70.5
2004-11-25 01:11:13.150,"5 km WNW of Tekn?f, Bangladesh",4.3,10.0,20.878,92.254,20.5,92.0,20.5_92.0
2004-11-24 22:35:42.820,"29 km WNW of Mongar, Bhutan",4.0,10.0,27.329,90.944,27.0,90.5,27.0_90.5
2004-11-23 11:16:00.640,"52 km WNW of Chauk, Myanmar",4.0,83.1,21.079,94.349,21.0,94.0,21.0_94.0
2004-11-21 09:43:46.780,"70 km SW of Ashk?sham, Afghanistan",4.3,109.9,36.163,71.074,36.0,71.0,36.0_71.0
2004-11-21 02:16:48.400,"38 km ESE of Khorugh, Tajikistan",3.6,136.8,37.314,71.925,37.0,71.5,37.0_71.5
2004-11-19 20:05:10.300,"94 km NE of Nagqu, China",4.9,10.0,32.15,92.662,32.0,92.5,32.0_92.5
2004-11-18 04:56:36.670,"41 km W of Banda Aceh, Indonesia",4.5,19.5,5.558,94.959,5.5,94.5,5.5_94.5
2004-11-17 14:18:34.450,"56 km SW of Ashk?sham, Afghanistan",4.3,141.0,36.355,71.051,36.0,71.0,36.0_71.0
2004-11-17 13:26:24.380,"249 km SSE of Port Blair, India",5.3,102.4,9.541,93.503,9.5,93.5,9.5_93.5
2004-11-17 13:03:34.250,"29 km WSW of Ashk?sham, Afghanistan",4.5,212.1,36.597,71.222,36.5,71.0,36.5_71.0
2004-11-17 10:39:00.640,"45 km ESE of Pokhara, Nepal",3.7,10.0,28.16,84.414,28.0,84.0,28.0_84.0
2004-11-16 13:58:30.480,"146 km W of Banda Aceh, Indonesia",4.3,66.3,5.317,94.028,5.0,94.0,5.0_94.0
2004-11-15 22:35:59.500,"42 km ESE of Khorugh, Tajikistan",3.8,155.8,37.286,71.954,37.0,71.5,37.0_71.5
2004-11-15 11:40:30.630,"36 km S of Jurm, Afghanistan",4.5,227.4,36.537,70.848,36.5,70.5,36.5_70.5
2004-11-14 09:10:29.840,"40 km SSW of Khand?d, Afghanistan",4.8,108.5,36.622,72.119,36.5,72.0,36.5_72.0
2004-11-13 07:29:28.450,"63 km S of Jurm, Afghanistan",3.6,190.3,36.301,70.925,36.0,70.5,36.0_70.5
2004-11-13 01:28:36.680,"31 km SSE of Ashk?sham, Afghanistan",4.3,118.7,36.416,71.644,36.0,71.5,36.0_71.5
2004-11-12 16:55:27.930,"83 km NNE of Khand?d, Afghanistan",3.9,87.3,37.687,72.515,37.5,72.5,37.5_72.5
2004-11-12 01:59:10.850,"34 km W of Bomdila, India",4.0,45.0,27.274,92.076,27.0,92.0,27.0_92.0
2004-11-11 02:46:49.000,"8 km E of Dharamsala, India",4.1,20.0,32.22,76.409,32.0,76.0,32.0_76.0
2004-11-11 02:13:45.040,"30 km NE of Dharamsala, India",4.9,34.6,32.442,76.512,32.0,76.5,32.0_76.5
2004-11-10 10:44:06.850,"37 km NNW of Khand?d, Afghanistan",4.3,203.5,37.233,72.092,37.0,72.0,37.0_72.0
2004-11-10 04:21:11.120,"83 km NE of Kh??db?ri??, Nepal",4.2,45.0,27.929,87.778,27.5,87.5,27.5_87.5
2004-11-06 20:58:05.940,"51 km SSE of Farkh?r, Afghanistan",4.4,122.3,36.122,69.989,36.0,69.5,36.0_69.5
2004-11-06 20:46:50.990,"24 km ESE of Bela, Pakistan",4.7,7.9,26.107,66.518,26.0,66.5,26.0_66.5
2004-11-05 22:15:16.380,"205 km NE of Saga, China",3.7,10.0,30.764,86.565,30.5,86.5,30.5_86.5
2004-11-05 21:15:41.330,"27 km S of Chur?ch?ndpur, India",4.7,56.2,24.092,93.714,24.0,93.5,24.0_93.5
2004-11-05 06:10:12.230,"55 km S of Gilgit, Pakistan",4.0,49.6,35.429,74.424,35.0,74.0,35.0_74.0
2004-11-04 12:44:50.670,"49 km N of Khand?d, Afghanistan",4.2,175.0,37.389,72.235,37.0,72.0,37.0_72.0
2004-11-04 10:02:12.510,"29 km SSE of Mawlaik, Myanmar",4.4,110.0,23.387,94.484,23.0,94.0,23.0_94.0
2004-11-03 11:34:22.850,Kashmir-Xinjiang border region,3.5,98.9,36.515,76.753,36.5,76.5,36.5_76.5
2004-11-02 08:23:24.050,"11 km ESE of Dhing, India",4.2,48.3,26.442,92.584,26.0,92.5,26.0_92.5
2004-11-02 00:48:52.330,"14 km N of Khawhai, India",4.2,51.5,23.509,93.148,23.5,93.0,23.5_93.0
2004-11-01 13:01:13.880,"259 km NNW of Sabang, Indonesia",4.0,70.0,7.942,94.183,7.5,94.0,7.5_94.0
2004-11-01 05:00:53.290,"Nicobar Islands, India region",3.9,10.0,8.219,93.373,8.0,93.0,8.0_93.0
2004-10-31 22:42:40.830,"48 km NE of Mawlaik, Myanmar",3.8,129.2,23.909,94.786,23.5,94.5,23.5_94.5
2004-10-31 21:25:14.580,"61 km SSE of Gilgit, Pakistan",4.8,10.0,35.39,74.534,35.0,74.5,35.0_74.5
2004-10-31 12:26:20.240,"29 km SE of Kakching, India",4.2,81.8,24.318,94.19,24.0,94.0,24.0_94.0
2004-10-31 08:05:39.360,"58 km WNW of Skardu, Pakistan",3.7,10.0,35.441,75.017,35.0,75.0,35.0_75.0
2004-10-31 07:07:13.270,"78 km S of Gilgit, Pakistan",3.6,10.0,35.215,74.286,35.0,74.0,35.0_74.0
2004-10-31 06:55:39.560,"80 km SSW of Gilgit, Pakistan",3.7,10.0,35.21,74.112,35.0,74.0,35.0_74.0
2004-10-31 06:10:37.690,"74 km SSE of Gilgit, Pakistan",5.1,10.0,35.267,74.52,35.0,74.5,35.0_74.5
2004-10-31 06:02:58.970,"61 km S of Gilgit, Pakistan",5.0,18.8,35.367,74.409,35.0,74.0,35.0_74.0
2004-10-31 03:59:52.300,northwestern Kashmir,4.7,10.0,35.372,74.254,35.0,74.0,35.0_74.0
2004-10-31 03:49:30.830,"53 km SSE of Gilgit, Pakistan",4.1,10.0,35.485,74.565,35.0,74.5,35.0_74.5
2004-10-31 00:18:41.130,"59 km SSE of Gilgit, Pakistan",4.7,10.0,35.407,74.511,35.0,74.5,35.0_74.5
2004-10-30 11:12:53.660,"192 km NE of Jumla, Nepal",4.2,10.0,30.576,83.504,30.5,83.5,30.5_83.5
2004-10-29 07:15:45.510,"207 km SSE of Port Blair, India",4.0,20.0,10.054,93.711,10.0,93.5,10.0_93.5
2004-10-29 02:49:41.540,"51 km W of Monywa, Myanmar",4.2,119.4,22.178,94.644,22.0,94.5,22.0_94.5
2004-10-28 10:30:29.340,"Andaman Islands, India region",4.5,55.5,12.701,95.458,12.5,95.0,12.5_95.0
2004-10-28 03:01:56.290,"146 km SSE of Hotan, China",4.0,35.0,35.988,80.796,35.5,80.5,35.5_80.5
2004-10-27 23:50:09.060,Myanmar,3.8,135.5,24.919,95.177,24.5,95.0,24.5_95.0
2004-10-27 19:43:15.230,"24 km SE of Saiha, India",3.9,10.0,22.349,93.167,22.0,93.0,22.0_93.0
2004-10-27 17:04:30.790,"32 km W of Qamdo, China",4.5,10.0,31.093,96.847,31.0,96.5,31.0_96.5
2004-10-27 12:15:42.210,"152 km NE of Barishal, Pakistan",4.4,52.2,37.404,75.75,37.0,75.5,37.0_75.5
2004-10-27 00:28:48.690,"66 km N of Burang, China",4.4,10.0,30.897,81.22,30.5,81.0,30.5_81.0
2004-10-26 11:13:02.660,"85 km ENE of Nagqu, China",4.8,10.0,31.754,92.893,31.5,92.5,31.5_92.5
2004-10-26 02:30:41.800,"82 km N of Burang, China",4.8,10.0,31.034,81.228,31.0,81.0,31.0_81.0
2004-10-26 02:11:33.440,"80 km N of Burang, China",5.6,10.1,31.024,81.154,31.0,81.0,31.0_81.0
2004-10-25 00:58:19.230,"64 km WNW of Qamdo, China",4.0,95.3,31.409,96.58,31.0,96.5,31.0_96.5
2004-10-23 07:29:25.420,"4 km NNE of Ishqoshim, Tajikistan",4.3,101.6,36.762,71.637,36.5,71.5,36.5_71.5
2004-10-22 13:01:03.120,"24 km SSW of Khorugh, Tajikistan",4.2,94.5,37.285,71.463,37.0,71.0,37.0_71.0
2004-10-20 06:11:01.470,"38 km NNE of Sarupathar, India",4.0,69.4,26.513,96.991,26.5,96.5,26.5_96.5
2004-10-19 20:18:46.260,"28 km SSW of Khorugh, Tajikistan",3.6,126.2,37.257,71.423,37.0,71.0,37.0_71.0
2004-10-19 18:42:25.440,"32 km NNW of Khand?d, Afghanistan",3.9,172.2,37.198,72.125,37.0,72.0,37.0_72.0
2004-10-18 21:06:01.240,"49 km SSE of Jurm, Afghanistan",4.2,179.1,36.457,71.052,36.0,71.0,36.0_71.0
2004-10-18 09:11:52.730,"Southern Qinghai, China",4.0,63.1,35.843,90.245,35.5,90.0,35.5_90.0
2004-10-17 23:25:43.480,"113 km SSW of Shache, China",4.2,35.0,37.456,76.799,37.0,76.5,37.0_76.5
2004-10-17 15:35:45.840,"85 km ENE of Thang, India",4.3,15.0,35.204,77.669,35.0,77.5,35.0_77.5
2004-10-17 05:16:22.390,"60 km ESE of Farkh?r, Afghanistan",4.2,181.7,36.338,70.469,36.0,70.0,36.0_70.0
2004-10-16 18:13:38.900,"21 km ESE of Jurm, Afghanistan",5.0,65.1,36.793,71.054,36.5,71.0,36.5_71.0
2004-10-15 06:40:41.190,"26 km SW of Farkh?r, Afghanistan",4.5,48.1,36.388,69.674,36.0,69.5,36.0_69.5
2004-10-12 07:18:24.650,"176 km NNE of Hayuliang, India",4.5,49.7,29.527,97.268,29.5,97.0,29.5_97.0
2004-10-12 02:17:20.470,"124 km WNW of Bhamo, Myanmar",4.2,48.3,24.869,96.203,24.5,96.0,24.5_96.0
2004-10-11 07:11:03.030,"46 km SSE of Jurm, Afghanistan",4.2,202.5,36.461,70.965,36.0,70.5,36.0_70.5
2004-10-11 04:53:59.100,"23 km NNW of Kh?st, Afghanistan",3.8,61.2,33.536,69.819,33.5,69.5,33.5_69.5
2004-10-09 01:51:13.990,"50 km S of Ashk?sham, Afghanistan",4.0,99.1,36.234,71.433,36.0,71.0,36.0_71.0
2004-10-08 21:48:05.450,"38 km SE of Kakching, India",4.9,69.3,24.304,94.298,24.0,94.0,24.0_94.0
2004-10-08 10:24:17.850,"61 km SE of Farkh?r, Afghanistan",3.8,157.1,36.16,70.321,36.0,70.0,36.0_70.0
2004-10-08 06:28:28.290,"134 km ESE of Phek, India",4.7,56.5,25.314,95.775,25.0,95.5,25.0_95.5
2004-10-08 02:10:09.740,Tajikistan,3.7,183.7,37.528,72.18,37.5,72.0,37.5_72.0
2004-10-07 15:29:40.560,"75 km W of Qamdo, China",3.9,25.8,31.22,96.392,31.0,96.0,31.0_96.0
2004-10-06 05:24:29.690,"46 km S of Jurm, Afghanistan",5.3,206.4,36.446,70.76,36.0,70.5,36.0_70.5
2004-10-05 18:45:54.440,"14 km SW of Yang? Qal‘ah, Afghanistan",4.6,43.6,37.37,69.499,37.0,69.0,37.0_69.0
2004-10-05 07:32:31.050,"262 km N of Saga, China",4.2,10.0,31.68,84.92,31.5,84.5,31.5_84.5
2004-10-03 11:20:36.500,"113 km N of Nagqu, China",4.1,38.8,32.488,92.238,32.0,92.0,32.0_92.0
2004-10-01 20:24:29.110,"99 km SE of Phek, India",4.1,99.6,24.986,95.143,24.5,95.0,24.5_95.0
2004-09-30 16:42:15.120,"45 km WNW of Jabal os Saraj, Afghanistan",3.8,35.0,35.268,68.773,35.0,68.5,35.0_68.5
2004-09-29 12:03:02.460,western Xizang,3.6,10.0,33.124,86.937,33.0,86.5,33.0_86.5
2004-09-28 00:39:44.500,"17 km NNW of B?geshwar, India",3.7,82.6,29.97,79.671,29.5,79.5,29.5_79.5
2004-09-27 17:05:37.970,"176 km NE of Shi Yomi, India",5.0,13.9,29.773,95.515,29.5,95.5,29.5_95.5
2004-09-27 15:32:48.270,"38 km NNW of Khand?d, Afghanistan",4.0,116.9,37.249,72.094,37.0,72.0,37.0_72.0
2004-09-27 02:23:02.960,"23 km WSW of Morigaon, India",4.2,37.4,26.134,92.149,26.0,92.0,26.0_92.0
2004-09-26 19:37:51.110,"38 km SSE of Jurm, Afghanistan",3.9,172.1,36.567,71.051,36.5,71.0,36.5_71.0
2004-09-26 17:38:00.400,"64 km SW of Ashk?sham, Afghanistan",4.3,134.1,36.27,71.031,36.0,71.0,36.0_71.0
2004-09-26 02:37:15.150,"53 km SW of Ashk?sham, Afghanistan",4.1,197.4,36.402,71.043,36.0,71.0,36.0_71.0
2004-09-25 21:20:57.510,"27 km SSW of Sigli, Indonesia",4.8,70.4,5.15,95.869,5.0,95.5,5.0_95.5
2004-09-25 19:53:31.880,western Xizang,4.0,30.6,33.966,89.097,33.5,89.0,33.5_89.0
2004-09-25 12:24:29.070,"27 km NW of Taunsa, Pakistan",3.8,25.0,30.883,70.452,30.5,70.0,30.5_70.0
2004-09-24 21:41:40.060,"67 km SW of Ashk?sham, Afghanistan",4.0,160.0,36.192,71.095,36.0,71.0,36.0_71.0
2004-09-24 14:33:32.460,"63 km NE of Khawhai, India",3.6,90.3,23.763,93.59,23.5,93.5,23.5_93.5
2004-09-24 05:35:22.700,"248 km E of Port Blair, India",4.1,5.2,11.47,95.014,11.0,95.0,11.0_95.0
2004-09-24 04:19:32.450,"53 km SSE of Tezu, India",4.4,70.8,27.463,96.34,27.0,96.0,27.0_96.0
2004-09-23 17:28:38.870,"83 km W of Qamdo, China",4.7,31.6,31.116,96.308,31.0,96.0,31.0_96.0
2004-09-23 04:53:50.160,"254 km NW of Sabang, Indonesia",4.5,69.2,7.261,93.466,7.0,93.0,7.0_93.0
2004-09-22 23:59:34.150,"72 km WNW of Sarupathar, India",3.8,70.5,26.432,96.128,26.0,96.0,26.0_96.0
2004-09-22 19:23:15.260,"17 km E of Jurm, Afghanistan",4.2,4.4,36.855,71.028,36.5,71.0,36.5_71.0
2004-09-22 18:34:52.860,"38 km WSW of Ashk?sham, Afghanistan",4.0,198.9,36.511,71.162,36.5,71.0,36.5_71.0
2004-09-20 15:44:13.270,"14 km W of Ashk?sham, Afghanistan",3.9,248.1,36.686,71.375,36.5,71.0,36.5_71.0
2004-09-20 08:02:35.820,"91 km NNW of Bamboo Flat, India",4.1,40.0,12.498,92.492,12.0,92.0,12.0_92.0
2004-09-20 06:34:05.590,western Xizang,4.3,18.4,32.666,83.976,32.5,83.5,32.5_83.5
2004-09-20 00:59:54.300,"123 km S of Hakha, Myanmar",4.5,91.7,21.53,93.621,21.5,93.5,21.5_93.5
2004-09-19 00:50:35.580,"253 km SSW of Bogale, Myanmar",4.0,93.8,14.346,94.152,14.0,94.0,14.0_94.0
2004-09-18 12:37:36.270,"42 km ESE of Darlawn, India",4.6,40.8,23.866,93.313,23.5,93.0,23.5_93.0
2004-09-17 17:51:00.170,"56 km S of Pyapon, Myanmar",4.1,15.0,15.787,95.776,15.5,95.5,15.5_95.5
2004-09-17 11:25:48.200,"56 km SSE of Pyapon, Myanmar",5.7,15.0,15.814,95.879,15.5,95.5,15.5_95.5
2004-09-17 11:11:22.510,"293 km SW of Mawlamyinegyunn, Myanmar",4.3,44.4,14.302,93.558,14.0,93.5,14.0_93.5
2004-09-17 04:22:14.890,"104 km ESE of Murghob, Tajikistan",4.0,90.0,37.952,75.125,37.5,75.0,37.5_75.0
2004-09-17 00:16:43.270,"34 km SE of Darlawn, India",4.3,47.4,23.779,93.154,23.5,93.0,23.5_93.0
2004-09-16 00:48:59.480,"39 km S of Khorugh, Tajikistan",4.0,130.8,37.136,71.523,37.0,71.5,37.0_71.5
2004-09-13 01:08:22.930,"24 km WSW of Minbu, Myanmar",3.9,80.0,20.107,94.657,20.0,94.5,20.0_94.5
2004-09-12 08:48:04.910,"64 km WNW of Jumla, Nepal",4.5,11.9,29.502,81.575,29.5,81.5,29.5_81.5
2004-09-11 15:30:58.220,"69 km SW of Ashk?sham, Afghanistan",4.0,102.2,36.242,70.988,36.0,70.5,36.0_70.5
2004-09-10 18:00:46.830,"45 km ESE of Darlawn, India",4.3,59.4,23.888,93.352,23.5,93.0,23.5_93.0
2004-09-10 15:30:26.100,"71 km W of Johi, Pakistan",4.0,30.0,26.704,66.896,26.5,66.5,26.5_66.5
2004-09-09 20:03:59.100,"4 km ENE of Yang? Qal‘ah, Afghanistan",4.7,10.0,37.476,69.658,37.0,69.5,37.0_69.5
2004-09-09 17:14:10.180,"18 km SSW of Ashk?sham, Afghanistan",3.8,76.3,36.543,71.425,36.5,71.0,36.5_71.0
2004-09-09 11:20:46.920,"99 km N of Burang, China",4.2,67.6,31.196,81.222,31.0,81.0,31.0_81.0
2004-09-09 05:55:46.100,"14 km SSE of Pithor?garh, India",4.4,5.5,29.466,80.281,29.0,80.0,29.0_80.0
2004-09-09 01:41:25.090,"75 km W of Banda Aceh, Indonesia",3.9,175.2,5.63,94.654,5.5,94.5,5.5_94.5
2004-09-07 04:01:05.450,"158 km ENE of Thang, India",4.2,7.6,35.716,78.249,35.5,78.0,35.5_78.0
2004-09-06 23:13:27.440,"49 km SSE of Jurm, Afghanistan",4.4,135.9,36.44,71.019,36.0,71.0,36.0_71.0
2004-09-06 08:46:35.950,"109 km N of Burang, China",4.1,28.8,31.281,81.292,31.0,81.0,31.0_81.0
2004-09-05 21:10:16.090,"15 km WSW of Ashk?sham, Afghanistan",3.9,251.9,36.641,71.366,36.5,71.0,36.5_71.0
2004-09-05 21:01:44.250,"34 km ESE of Farkh?r, Afghanistan",4.3,214.9,36.469,70.223,36.0,70.0,36.0_70.0
2004-09-05 07:38:47.270,"32 km ENE of Ishqoshim, Tajikistan",4.5,108.4,36.838,71.952,36.5,71.5,36.5_71.5
2004-09-05 01:30:43.210,"18 km E of M?r Bachah K??, Afghanistan",3.5,15.0,34.744,69.326,34.5,69.0,34.5_69.0
2004-09-04 07:52:12.560,"23 km ESE of Rust?q, Afghanistan",3.9,11.1,37.032,70.066,37.0,70.0,37.0_70.0
